index,label,tweet
7549,,"""Fighting Stigma — Evangelical Christians Are the Least Trusted Religious Group in New Zealand: There's a stigma surrounding the word “atheist” that suggests we're immoral and untrustworthy. A 2011 paper found that we were less trusted than ... URLHERE"""
7551,,"""Huge 4 game series Between the Indians and Twins this weekend. The Indians sit 1 game back of the AL Central lead. Indians took game 1 and got Bieber pitching tonight who has throw 7+ his last 3 starts. Should be a good game tonight #rallytogether #MNTwins"""
7554,,"""🍰 Are you a keen baker? TAGHERE in TAGHERE have 30% off their bakeware and chef whites ranges this weekend onlyCustomers can enjoy a cold glass of prosecco whilst browsing. Loyalty card holders will receive a free stamp when they come in over the weekend! URLHERE"""
7555,,"""My very deep condolences to India, Indians, Sushmajis family &amp; the TAGHERE on the the big &amp; unbelievable loss of last night. May her amazing strong soul rest in peace 🙏🏻💔 this is very sad .. I met her &amp; interacted with her 4 times before, she was very loving &amp; nice.. URLHERE"""
7556,,"""URLHERE . R.I.P TO ARE FALLEN MEXICANS MEHOES AMIGO LATINOS HISPANICS HAITIAN AND BLACKS AMIGO 🇭🇹 🇲🇽 🇭🇹 🇲🇽 🇭🇹 🇲🇽 🇭🇹 🇲🇽 🇭🇹🇲🇽 🇭🇹 🇲🇽 🇭🇹 🇲🇽"""
7557,,"""TAGHERE TAGHERE TAGHERE Kill you for  being a lesbian? 😱😱😱 WHAT!?!??!"""
7559,,"""TAGHERE Lefts have hijacked everything. LGBT women rights tribal rights animal rights conservation wildlife. And they make a mockery and confuse everyone and infiltrate these movements cause it makes them big bucks. Notice they LL never want a final policy solution or change in society."""
7560,,"""TAGHERE She looks like a really unhappy lesbian..."""
7562,,"""TAGHERE I have a big issue with police supporting Pride now that Lesbians are made unwelcome - and I am not a lesbian.I have a massive problem with police supporting displays of fetish, gimp masks etc in front of &amp; throwing condoms to children. This behaviour is not a 'family' event."""
7563,,"""You know this is gonna be amazing."""
7564,,"""MALAYSIA Arabic Islamic calligraphy also for Christians, but using the word – AsiaNews - URLHERE"""
7565,,"""TAGHERE The last Republican to win the black vote was Herbert Hoover, in 1928. If you're correct, blacks must be incredibly stupid, and whites really are intellectually superior for supporting Confederate monuments out of love for blacks"""
7566,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE The Democratic agenda wants to steal our constitutional rights and freedoms starting with the Equality Act another name for the LGBT community to force Christian’s to give up our beliefs or go to jail. Which I believe will ultimately happen once we lose an election. Stay informed"""
7567,,"""TAGHERE TAGHERE Apartheid [a crime against humanity] was enforced by the courts &amp; judges of SuidAfrika. Today, in the name of reconciliation, the same courts &amp; judges fight to protect the unjust riches &amp; property whites gained frm apartheid. SA law legalized an illegality, making it criminal law"""
7568,,"""TAGHERE Yeah ,  whites.  You are born a certain color and therefore are a problem.   You racists 😡😡😡😡"""
7574,,"""Triple Talaq se Muslim behnon ko Azaadi dilane walo Indians zara in behnon ko bhi insaaf dilao.Worst people on this planet are the people of India. India has become lynchistan. India is a dark spot on earth.TAGHERE  URLHERE #SaveKashmireFromModi"""
7575,,"""TAGHERE Mets/Indians later this month. #WorldSeriesPreview ?"""
7576,,"""it has come to my attention that I should be marketing this as ""bisexual erotic murder ladies"" so I'm fixing that nowps there's also a bisexual erotic murder man toobasically all the mains are bisexualit's a f/f/m bisexual agenda murder menagesally forth and consume it URLHERE"""
7584,,"""TAGHERE today it this,tomorrow its that. next week is a disarmed America..hello australia.? whats next? a christians head?Infringment is a powerful word. you swore an oath.we fight to protect the constitution. what for?? so we can fight every publisized incident?what about the fallen?"""
7586,,"""Summer Campers are doing Science Lab experiments &amp; recording their findings. As part of our STEAM curriculum, they experimented with shaving cream and whip cream, making clouds and counted how many drops of colored water it took for it to rain #BGCCCCamp #BGCCCSTEAM URLHERE"""
7588,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE But these US consulates shamelessly trick Indians students into coming to the US. That’s what angers me. I came to the US long ago as a student and now stuck in lifelong indenture. I consider it a duty to warn future students not to do this mistake."""
7589,,"""I don't believe in heaven, but if I get somewhere after I die and there aren't gay people there I'm gonna be pissed."""
7592,,"""What the hell??? This is not ok."""
7593,,"""Being asexual is pretty awesome actually because I can say I'm substituting a satisfying sex life with gazing at TAGHERE underboob photos and fully mean it"""
7596,,"""This congresswoman says we must abolish ICE—open borders. She wants to impeach Trump and calls his supporters racist. She routinely attacks Israel and American Jews with hateful comments. I'll ""spar"" with her ideas any day, because she's radical and wrong. URLHERE"""
7598,,"""⚠️ #MoreThanPorn ⚠️TAGHERE and Denise in ""First Lesbian Experience""Only at Little Caprice Dreams⏬⏬Click for more!⏬⏬URLHERE  URLHERE"""
7599,,"""Who’s dyke is this??😭😭😭"""
7601,,"""Two Hot Rich Black Lesbian Teens Threesome With White Boyfriendwith TAGHERE and #rileykingPART 1 URLHERE"""
7602,,"""TAGHERE TAGHERE  TAGHERE TAGHERE  Is there any particular reason Canada Water library is hosting an anti-LGBT event tomorrow?Does this not contravene the council's queer inclusive policy, and make customers and staff at the library feel unwelcome? URLHERE"""
7603,,"""Full Gospel Movie ""Faith in God 2 – After the Church Falls"" | True Stories of Christians in China #God #Amen #Christian #film #movietrailers #videos #endtime TAGHERE TAGHERE TAGHERE TAGHERE URLHERE"""
7605,,"""TAGHERE TAGHERE People aren’t being killed in 13 different countries for being asexual."""
7610,,"""het man says no they r friends so clearly they r just friends"""
7614,,"""Hahaha of course there’s a Wikipedia article on religion in Futurama, including Robot Judaism: URLHERE  🤣 #futurama"""
7622,,"""""Then said the Jews, Will he kill himself? because he saith, Whither I go, ye cannot come."" ~John 8:22 #Jesus #Faith #Bible"""
7624,,"""TAGHERE If that's true then prove it by deciding to be a lesbian. Just for a short time.  Or decide to be a heroin addict."""
7626,,"""#UNHCR TAGHERE TAGHERE We R TAGHERE Makassar.We fled death threat for converted #Christians in Iran 2Seek safe lifeButBecome victimOf bias&amp;Resettlement #discrimination @UNHCRIndo.I want my family's #HumanRights 2Send us2 a NewHomeCountry 2 Safe&amp;Protect LifeOf MyFamily URLHERE"""
7627,,"""like,,bruh give it up he's here only for the whites 😐 URLHERE"""
7628,,"""again, annoyed by that bizarre queer eye episode all over again."""
7629,,"""There are People that are zealous/passionate  for God without the accurate knowlege of God Instead of others to teach them they Mock,Criticize,drag and Attack them. Such attitude is not motivated by Love. And this is mostly seen amongst Christians on here.Issa Thread 🔥🔥"""
7631,,"""NYT says this is the future of the Democratic party. They're wrong. This is the Democratic party now.Zero knowledge of world affairs. Zero knowledge of how the economy works. Disdain for white Americans. Disdain for heterosexual Americans. Disdain for any religion except islam. URLHERE"""
7632,,"""Yikes..ANOTHER XENOPHOBIC #RacistInChief SUPPORTER! Like an infestation of lice they attack ""people of color"" ..for having THE AUDACITY to speak the TRUTH! TAGHERE ELECTION by 68% whites in her district SHOWS the virus of RACISM affects only a small pathetic minority."""
7636,,"""TAGHERE TAGHERE Not everything is about race. There is clearly a colored man at the back there. Get used to booking - people book."""
7638,,"""The difference between 1927 and 2019, however, is that in 1927, the employers in Louisiana banded together to protect their colored employees from interference. This is in stark contrast to the Mississippi plant where the employers apparently welcomed ICE."""
7639,,"""Getting some sun today! Cum chat with me on my Premium Snapchat!Only $30 for lifetime membership! DM me for details!! 🔥🔥💋💋TAGHERE #hotwife #bbcslut #milf #hotnurse #threesome #pawg #thehotdreamteam #MilfieClub #HWOT #lesbian #bigboobs #bigtits URLHERE"""
7641,,"""TAGHERE TAGHERE but you can’t. i can’t choose to be a lesbian. i can pretend to be a lesbian but that doesn’t make me one. and you can choose to get over mental issues (of which being gay is not) but you can’t just stop cold turkey, it takes a long time and a lot of work."""
7644,,"""71 years back both India and Pakistan both got independence. Indians have become CEOs of Google, Microsoft, Pepsico, Jaguar, Land Rover &amp; Pakistani have become heads of Taliban, Al-Qaeda, Jammat U Dawa, Hijbul Mujahideen What a contrast.😆😆😆@ImranKhanPTI"""
7647,,""".@donlemon,More than 2x as many whites are murdered annually by a black than cases of a white murdering a black.Violent CrimeBlack offenders/white victim: 500KWhite offenders/black victims: 90KBut, hey, let's talk ""white nationalists.""#FAKENEWSPRIORITY URLHERE"""
7650,,"""TAGHERE Couldn’t agree with you more. All the Pakis and Indians have to go home. They’ve ruined Bradford and the north. Javid and Patel first on plane out. Then the Irish."""
7652,,"""TAGHERE AGREED ON ALL COUNTS. Hopefully that love shifts over to some more queer/POC characters soon 🤞🤞🤞 AND THANK YOU I AM EXCITED FOR BOTH OF YOUR TITLES 🖤🖤🖤"""
7653,,"""TAGHERE TAGHERE TAGHERE Oh, so the Jews did not need a country of our own, and let the country's surrounding Israel destroy them?"""
7656,,"""Exhale!TAGHERE hang on for the win! The Tribe sit just one game back from first place in the AL Central. #RallyTogether URLHERE"""
7657,,"""TAGHERE Or Christians lol"""
7660,,"""[Read] Mobi Rembrandt's Jews -&gt; URLHERE"""
7661,,"""in todays world, anyone who supports the ideology or understands the pain of jews/ hindus is NOT A MUSLIM..  i get trolled about my religion just bcoz im not biased.. agar meri musalmaniyat pe shakk hy, toh thoda sa shakk inn pe bhi kar lo👇😉 URLHERE"""
7662,,"""Two Hot Rich Black Lesbian Teens Threesome With White Boyfriendwith TAGHERE and #rileykingPART 2 URLHERE"""
7663,,"""me: heterosexuality is a failed project that upholds the colonial nation state and everyone is actually queer.also me: feels obligation to marry a cree dude and live in some nuclear family with 2 6(1) children."""
7664,,"""There is a statement that shows how this,guy really thinks.He says poor kids and means black kids .Dems have constant worked to keep blacks dependent on govt handouts."""
