index,label,tweet
3746,,"""TAGHERE TAGHERE When v talk about love Jihad, d media people wil bark, hey luk, they r doing communalismWhen someone talk abt legally marrying someone frm Kashmir, it's ""filth""Guess what? Only Muslims marrying Hindu women is secularism! He didn't even say  about religion btw, but it's filth"""""
3747,,"""The Prophet Muhammad already sacrificed a ram on behalf of all Muslims. So if you don't  have the finance to buy a ram, don't kill yourself. Our beloved Prophet already got our back. It's not a popularity contest, neither is it a show of strength/wealth. It is an act of worship."""
3748,,"""TAGHERE you must proud today Mr. RanaURLHERE"""
3749,,"""Threadby law professor (Fall 2019), TAGHERE &amp; @CornellLaw"""
3750,,"""URLHERE  TAGHERE I urge my old fellows while I am in disguise as a Muslim to raise voice for your Muslims brothers and sister URLHERE"""
3751,1,"""TAGHERE got you bitch, tell your faggot ass bitch ass admin friend of chomp to kick the bucket"""
3752,,"""The #Poor Kashmiri Muslims are happy with #Article370revoked as their children will get opportunity 4 a better future but  #Rich Kashmiri Muslims r busy giving interviews of atrocities in their branded clothes 😜desperate like Veena🙏 Have some shame guys your Eid is on Monday 🙏 URLHERE"""
3753,,"""TAGHERE How great would it be if all the Muslims and black men did that, all while dressed in the most intimidating Arabic and Black Panther garb. And praising Allah or Haile Salassie as they shopped.  Oh, what fun!"""
3754,,"""TAGHERE In their heart of heart they think that, but they badly need meat-eaters as food soldiers to attack Muslims, no? Once they are done with Muslims, then they will show their real color."""
3755,,"""The%20Indian%20state%20of%20Assam%20may%20be%20about%20to%20disenfranchise%20millions%E2%80%94and%20the%20government%20wants%20to%20take%20it%20nationwide.%20 URLHERE"""
3756,0,"""Good boy...VERY GOOD BOY"""
3757,0,"""TAGHERE Stop spewing hate. He didn't talk of Rape. What are muslims dong against Yazidis? Don't see you opposing that?"""
3758,,"""Mourning Day On 10th August 1950 the  President of India signed the Constitution Scheduled Castes Order 1950 by which the government of India denied the SC status to our Dalit Christian and Muslims.We demand our Birth Rights. Let us continue to demand our rights to Government URLHERE"""
3759,1,"""TAGHERE TAGHERE TAGHERE TAGHERE 99.99 % rapists in India are muslims."""
3760,,"""Had me sending 😭😭😭😹."""
3761,,"""#जीवहत्या_बंद_करोBaakhabar Saint Rampal JiAllah KabirKabir, Dinku is fasting, the night is a cow, the cow. This blood is a rainbow, why should I say happiness. God Kabir says that Muslims fast during the day and eat cow meat at night.  It is a killing of life, TAGHERE URLHERE"""
3762,,"""TAGHERE TAGHERE You mean like the leftist Warren supporter in Dayton, the guy who shot congressmen, the BLM supporters who killed cops all over the country? Or are you talking about all the blacks shooting each other in Chicago, who don't legally possess them?"""
3763,,"""TAGHERE There is bound to be some protest. What are we expecting? Kashmiri Muslims to openly embrace India?"""
3764,,"""TAGHERE TAGHERE November 1 -- Is ALL Saints of #GOD Day!!#Christians are called by GOD to evangelize, teach, exhort &amp; lead fallen clergy, hierarchy, apostates, heretics, atheists, ignorant &amp; in name only Catholics back to follow &amp; obey #GOD on earth away from... 1/2 URLHERE"""
3765,,"""TAGHERE Why is it that Christians are continuously persecuted it seems in countries like Iraq, Syria, Iran etc...?Also... why is it more difficult for an individual living in Us already (from say Greece by way of Iraq) to gain Us citizenship bcs he/she is mentally I'll &amp; family r Us ctz"""
3766,,"""Defending Dying Christians from Unthinkable Atrocities – Gifts Doubled URLHERE"""
3767,,"""TAGHERE 😷😂 NOBODY BELIEVES #FalseFlagShootings""daughter VictoriaSoto""?VickiKowal (Florida fitness)■ SusanBro = DonnaSoto ■Gun Confiscation to instill #MartialLaw#Rothschild disarms, then destroys nations.#FEMA Camps for #Christians(7 Noahide Laws, SATANIC)#Qanon #Qarmy #NRA URLHERE"""
3768,,"""I encourage all to download and readURLHERE Learn how the use of English words has been used to marginalize all citizens  of the so-called United StatesThe 3rd edition is considered to be the best...... URLHERE"""
3769,,"""""#EvangelicalChristians"", like you, don't even read the Gospels. That is why I don't believe and don't trust in people like you. #TrueChristians follow Jesus teachings. Word of God is SINGULAR, UNIFIED and UNDIVISIBLE. You can't pick and choose the verses to your convince."""
3770,,"""TAGHERE TAGHERE We’re built by blacks before they usurped the unions but gone head champ. P.s. Just google before u argue."""
3771,,"""TAGHERE TAGHERE TAGHERE 4) Did any of these people create even an equivalent to a Zaytuna classroom for the Muslims?"""
3772,,"""TAGHERE Oh gee, gonna miss all the GOP White Nationalists fake Christians gun-toting Bible-thumping race-baiting haters URLHERE"""
3773,,"""Islamic world not speaking up against persecution of Muslims, Islamophobia, says Naik URLHERE   #Kashmir #IndianMuslims #HinduExtremist #Islamaphobia #MinorityRights  #ZakirNaik #Malaysia"""
3774,,"""TAGHERE TAGHERE TAGHERE TAGHERE It doesn't, there's no truth to it, it's just something I heard from some Christians growing up."""
3775,,"""RT @ChaunDolan: I’m fresh out the barbershop. Direct deposit hit last night, where are the adobo whites and the halfbreeds hoes at?  ITS TIME!!! URLHERE"""
3776,,"""TAGHERE The Middle East is a horror show. About 95% of the region is “Islamic.” Violence, religious intolerance, corruption, and war are rampant in the region. Women and non-Muslims are treated horribly in many Muslim majority countries. Therefore, I reject Islam."""
3777,,"""Canada’s senior Imam reveals how Muslims helped Justin Trudeau win the 2015 election URLHERE"""
3778,,"""TAGHERE has a lifelong track record of racism. Refused to rent to blacks. Birtherism. Immigrants are ""rapists and murderers."" ""Send them back!"" QED. #RacistInChief #WhiteSupremacistInChief"""
3779,0,"""It's up to us (non-racist whites) to shut down any situation wherein another white has gone nazi.   I will never stand by and watch someone be bullied/harrassed."""
3780,,"""Actually Lisa no one chooses to be treated like shit or struggle with addiction. I would love to be able to walk down the street without getting called a faggot. But you CAN choose not to be a fat ass homophobic bitch and brush your yellow ass teeth! NEXT URLHERE"""
3781,,"""Apartheid [a crime against humanity] was enforced by the courts &amp; judges of SuidAfrika. Today, in the name of reconciliation, the same courts &amp; judges fight to protect the unjust riches &amp; property whites gained frm apartheid. SA law legalized an illegality, making it criminal law"""
3782,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE All the Muslims of the world are with Kashmir to kick out indian from kashmir. And i think the ndtv telling the truth."""
3783,,"""TAGHERE Just look at this if you Muslims really supports our Army 🤐🤐🤐🤐 TAGHERE URLHERE"""
3784,,"""TAGHERE follow back faggot"""
3785,,"""TAGHERE Murkh ! The soul of Art 370 died the day majority Muslims ethnic cleansed minority Hindu Pandits en-mass.However, you will be most justified to demand removal of special status from Kutcha Naga inhibited areas of NE for conducting same type of ethenic cleansing .Cc @HMOIndia"""
3786,,"""Malala was a victim of Islamic terrorism, she has to work for Muslims,  not woman in trouble, she never raise her voice for women, good she raise her voice for education to girls, it's a duty of every woman to stand with women in trouble"""
3787,,"""#Michael #Stürzenberger, my favorite German anti-Islam activist, confronts people who blame him for causing Muslims to become violent URLHERE  via @barenakedislam"""
3788,,"""fuck knows how they got a home brew song on an all blacks ad. i didn't get a crumb for that. wouldn't have wanted one if they had asked me. shot."""
3789,1,"""not this fag who just asked if i had a gf"""
3790,,"""TAGHERE Reveal your identity as children of GODHe is kind to all By bringing the sunrise to warm &amp; rainfall to refresh Whether a person does what is Good 😇Or a person does what is Evil 👿#Liberal #Conservative #republican #democrat#Republican #Democrat#Christians #Christianity"""
3791,,"""O Allah!Help the Muslims in Kashmir. Save them from the wrongdoing lot. Ameen # Srinagar"""
3792,,"""TAGHERE these are some of the things these whites were supposed to explain to us before they offfered us our independence imagine i used to think cats would drop from the sky to the ground..tumbavu URLHERE"""
3793,,"""""I don't like to mix my reds and whites""- -Your drunk aunt-any given Russian in 1905"""
3794,,"""TAGHERE TAGHERE It is ISIS1. radicalizing youth2. Amassing fire arms3. Setting up autonomous cells4. Trying to create a whites only caliphate5. Using religious rhetoric 6. Indiscriminately killing children and adults alike7. Supported by Saudi Oil8. Have their own flagEtc."""
3795,,"""TAGHERE TAGHERE TAGHERE Without the insidious anti-white double standard, Whites would have a chance to begin thriving and rebuild our numbers."""
3796,,"""TAGHERE TAGHERE As per what’s happening currently , it is actually other way round, it’s Muslims who are already radicalized to wipe out all other religions , infidels as per Islam ..."""
3797,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE Not about whites trying to save their majority. Never heard that."""
3798,,"""TAGHERE Facism is dangerous in US. Facists want an authoritarian leader, rely on racist fears 2 divide and eliminate, restrict a voting citizenry that Facist don’t trust. Hence, poll impediments, limited transportation to voting places, needless IDs-anything to stop blacks from voting"""
3799,,"""You are forgiven my son,  that'll be 28,006 hail marys,  and 18 our fathers,  and your good to go."""
3800,,"""awesome! #JaiShriRam #bharatmatakijai"""
3801,,"""Because it is an instruction from #Allahu somewhere sent through a messenger named #Muhammad way back in the early 5th century.  This tribe is blindly following it religiously!"""
3802,,"""TAGHERE TAGHERE here's why they did what they did: can't do anything to pak/china. so let's revoke 370 the brute force way and instigate youth to get violent against army. violence will corroborate rss' propaganda of muslims being anti-national. if peace, amb/ad-ani wins to fund bjp/rss. win-win"""
